job_id,task_index,scheduling_class,priority,cpu_request,memory_request,disk_space_request,time_seconds,duration
4665896876,504,3,9,0.1038,0.07642,0.0003862,0,672.7704906
5423595874,3,2,9,0.125,0.0318,0.0001926,0,672.7704906
6221861800,19210,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6225099547,3699,2,2,0.03064,0.01317,0.0001554,0,672.7704906
3244832720,240,3,9,0.0625,0.09692,0.0005054,0,672.7704906
6221861800,14534,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251687275,116,0,2,0.02499,0.03339,0.0003862,870.116889,672.7704906
4476805516,719,3,9,0.01938,0.004974,9.06E-05,0,672.7704906
6238839290,42,1,9,0.03125,0.02795,0.0001926,0,672.7704906
5546501684,166,3,1,0.0625,0.06677,1.91E-05,0,672.7704906
2902878525,551,2,11,0.0531,0.0127,0.001242,0,672.7704906
6251933641,252,0,2,0.02499,0.02545,0.0003862,4186.660239,672.7704906
4665892165,429,3,9,0.125,0.07642,0.0003862,0,672.7704906
6251994805,6,1,2,0.006248,0.007164,1.91E-05,5123.816112,672.7704906
6231741445,84,3,8,0.0625,0.1272,2.67E-05,0,672.7704906
6249461800,109,1,2,0.07812,0.04773,0.0003862,0,672.7704906
6221861800,4172,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251812952,376,0,2,0.02499,0.07959,0.0003862,2199.343806,672.7704906
4028922835,317,2,11,0.0625,0.01981,9.63E-05,0,672.7704906
6251979191,0,1,2,0.006248,0.003975,9.54E-06,4872.967311,672.7704906
6176858948,2450,2,1,0.0625,0.05316,0.000308,0,672.7704906
6251699911,332,0,0,0.0125,0.01553,0.0003767,1107.986921,672.7704906
6234680562,12,2,9,0.0625,0.1174,0.0006227,0,672.7704906
6251995937,1004,0,0,0.06873,0.01193,0.0001154,5142.503555,672.7704906
6221861800,5419,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6250245734,291,0,2,0.0625,0.1184,0.001158,0,672.7704906
4857081234,116,2,2,0.0625,0.04773,0.0001736,0,672.7704906
515042969,20,2,0,0.01562,0.01553,0.0002155,753.945147,672.7704906
515042969,20,2,0,0.01562,0.01553,0.0002155,753.945147,672.7704906
6251803864,1094,0,2,0.02499,0.02545,0.0003862,2175.431967,672.7704906
5633011441,2,1,8,0.0125,0.00544,1.91E-05,0,672.7704906
6219557576,171,0,0,0.03125,0.006836,1.91E-05,0,672.7704906
4857080139,135,2,2,0.0625,0.04773,0.0001736,0,672.7704906
6251717526,238,0,2,0.02499,0.03339,0.0003862,1398.938479,672.7704906
6219557576,109,0,0,0,0,0,0,672.7704906
6221861800,2008,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251892565,520,0,2,0.02499,0.03339,0.0003862,3410.843439,672.7704906
6251723929,973,0,2,0.02499,0.02545,0.0003862,1423.339514,672.7704906
6221861800,11227,0,0,0.0125,0.0159,0.0004044,0,672.7704906
4665897969,118,3,9,0.3394,0.07642,0.0003862,0,672.7704906
6251970406,30,0,2,0.0125,0.004662,1.53E-05,4849.405757,672.7704906
6250245734,4690,0,2,0.0625,0.1184,0.001158,0,672.7704906
6232606071,256,1,9,0.06873,0.07959,5.82E-05,0,672.7704906
4974641577,116,3,9,0.1875,0.05707,0.0009251,0,672.7704906
6251892565,10,0,2,0.02499,0.03339,0.0003862,3410.842419,672.7704906
6225099547,1130,2,2,0.03064,0.01317,0.0001554,0,672.7704906
6114773114,1183,0,0,0.0125,0.007767,0.0004044,0,672.7704906
4974641577,216,3,9,0.1875,0.05707,0.0009251,0,672.7704906
6218406404,2219,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
6250257820,4184,0,2,0.0625,0.1592,0.001158,0,672.7704906
6176858948,1584,2,1,0.0625,0.05316,0.000308,0,672.7704906
5664371117,436,0,0,0.006248,0.0007772,9.54E-07,0,672.7704906
6251877189,14,0,0,0.03375,0.002937,7.63E-06,3073.942514,672.7704906
4974635509,302,3,9,0.04688,0.03979,3.82E-05,0,672.7704906
4857080139,451,2,2,0.0625,0.04773,0.0001736,0,672.7704906
6238843875,156,1,9,0.03125,0.02795,0.0001926,0,672.7704906
5008048622,0,2,9,0.125,0.02057,0.0003729,0,672.7704906
6238842108,188,1,9,0.03125,0.02795,0.0001926,0,672.7704906
515042969,7,2,0,0.01562,0.01553,0.0002155,3036.552065,672.7704906
515042969,7,2,0,0.01562,0.01553,0.0002155,3036.552065,672.7704906
515042969,7,2,0,0.01562,0.01553,0.0002155,3036.552065,672.7704906
6221861800,13981,0,0,0.0125,0.0159,0.0004044,0,672.7704906
2902878580,1896,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
6251717526,17,0,2,0.02499,0.03339,0.0003862,1398.938258,672.7704906
6238340468,1796,1,0,0.0625,0.03961,3.82E-05,0,672.7704906
6251784940,1552,0,2,0.02499,0.02545,0.0003862,2135.465979,353.410669
6221861800,2517,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6218503743,3,1,9,0.0625,0.03418,0.0003643,0,672.7704906
6251441029,173,0,2,0.125,0.04773,1.91E-05,0,672.7704906
4986079692,5,0,1,0.0625,0.01244,1.91E-05,0,672.7704906
6225099547,1445,2,2,0.03064,0.01317,0.0001554,0,672.7704906
6220083049,51,1,9,0.01874,0.003109,3.82E-05,0,672.7704906
6176871439,453,2,1,0.0625,0.05316,0.000308,0,672.7704906
6251947488,183,0,2,0.009369,0.002068,9.54E-06,4277.981575,672.7704906
4562502873,3,3,8,0.03125,0.01553,1.53E-05,0,672.7704906
6250245734,1542,0,2,0.0625,0.1184,0.001158,0,672.7704906
4974641942,167,3,9,0.125,0.1088,0.0007029,0,672.7704906
6182081479,61,1,1,0,0.003361,1.91E-05,0,672.7704906
6251480469,372,0,2,0.0625,0.06213,0.000452,0,672.7704906
6184995193,230,3,9,0.1875,0.03107,1.91E-05,0,672.7704906
6251779174,173,0,2,0.02499,0.02545,0.0003862,2100.114376,672.7704906
6251640760,236,0,2,0.02499,0.03339,0.0003862,0,672.7704906
6247759188,126,1,2,0.125,0.05566,0.0001926,0,672.7704906
4665712499,12,3,9,0.08496,0.07642,0.0003862,0,672.7704906
6251672941,945,0,2,0.02499,0.03339,0.0003862,757.956959,672.7704906
6250345153,556,0,0,0.06873,0.01193,0.0001154,0,672.7704906
6251754480,166,0,2,0.03125,0.007767,2.86E-05,1599.233275,672.7704906
6238837081,6,1,9,0.03125,0.02795,0.0001926,0,672.7704906
6251753305,867,0,2,0.02499,0.03339,0.0003862,1599.232905,672.7704906
6239580720,61,1,9,0.006248,0.01088,7.63E-06,0,672.7704906
4476805516,205,3,9,0.01938,0.004974,9.06E-05,0,672.7704906
5402488769,272,1,0,0.0006247,0.003883,2.10E-05,0,672.7704906
6251754480,60,0,2,0.03125,0.007767,2.86E-05,1599.233169,672.7704906
6146435380,56,3,1,0.06873,0.03253,0.001005,0,672.7704906
6221861800,13575,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251803864,779,0,2,0.02499,0.02545,0.0003862,2175.431652,672.7704906
6243371515,34,1,2,0.09375,0.03979,3.82E-05,0,672.7704906
4974641217,303,3,9,0.0625,0.08569,0.000926,0,672.7704906
4765556460,248,3,9,0.05627,0.0159,0.0008488,0,672.7704906
6238843128,148,1,9,0.03125,0.02795,0.0001926,0,672.7704906
5251189610,211,2,2,0.0625,0.02219,1.91E-05,0,672.7704906
4984003361,0,2,10,0.006248,0.02176,3.82E-05,0,672.7704906
6176871439,2030,2,1,0.01874,0.003887,2.67E-05,0,672.7704906
4974635509,198,3,9,0.04688,0.03979,3.82E-05,0,672.7704906
6250245734,1987,0,2,0.0625,0.1184,0.001158,0,672.7704906
5456887674,25,3,9,0.04688,0.03979,3.82E-05,0,672.7704906
6238839290,55,1,9,0.03125,0.02795,0.0001926,0,672.7704906
6114773114,519,0,0,0.0125,0.007767,0.0004044,0,672.7704906
6221861800,976,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6250257820,3399,0,2,0.0625,0.1592,0.001158,0,672.7704906
2902878525,58,2,11,0.0531,0.0127,0.001242,0,672.7704906
6251933641,410,0,2,0.02499,0.02545,0.0003862,4186.660397,672.7704906
4665892165,606,3,9,0.125,0.07642,0.0003862,0,672.7704906
6246688560,46,0,9,0.0625,0.03821,1.91E-05,0,672.7704906
6206862915,232,1,9,0.06873,0.07959,9.63E-05,0,672.7704906
6233284111,395,1,9,0.06873,0.07166,5.82E-05,0,672.7704906
4765556460,318,3,9,0.05627,0.0159,0.0008488,0,672.7704906
6221861800,7860,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6221861800,13540,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251787910,658,0,2,0.02499,0.03339,0.0003862,2541.120828,137.130381
6176858948,1490,2,1,0.0625,0.05316,0.000308,0,672.7704906
6247759188,305,1,2,0.125,0.05566,0.0001926,0,672.7704906
6176858948,43,2,9,0.0625,0.05316,0.000308,0,672.7704906
5022579678,210,2,9,0.1626,0.07642,0.0003862,0,672.7704906
5664371117,159,0,0,0.006248,0.0007772,9.54E-07,0,672.7704906
6251414911,635,0,1,0.0625,0.0318,0.0001926,0,672.7704906
6218406404,4893,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
5004831831,23,3,9,0.3125,0.1272,0.001577,0,672.7704906
6251672941,240,0,2,0.02499,0.03339,0.0003862,757.955549,672.7704906
6251787910,908,0,2,0.02499,0.03339,0.0003862,2140.222151,672.7704906
4974641942,233,3,9,0.125,0.1088,0.0007029,0,672.7704906
4028922835,262,2,11,0.0625,0.01981,9.63E-05,0,672.7704906
4765556460,138,3,9,0.05627,0.0159,0.0008488,0,672.7704906
6251860459,380,0,2,0.02499,0.0119,0.0003862,2788.104529,672.7704906
6251915193,408,0,2,0.02499,0.03339,0.0003862,3851.600659,672.7704906
5544435560,32,2,9,0.1938,0.09546,3.82E-05,0,672.7704906
6114773114,253,0,0,0.0125,0.007767,0.0004044,0,672.7704906
5988696749,80,3,9,0.07812,0.03815,0.0006247,0,672.7704906
6251723929,259,0,2,0.02499,0.02545,0.0003862,1423.3388,672.7704906
6221861800,2031,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6221861800,10640,0,0,0.0125,0.0159,0.0004044,0,672.7704906
2902878580,2395,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
6250257820,2661,0,2,0.0625,0.1592,0.001158,0,672.7704906
6218406404,432,2,0,0.04065,0.02069,3.82E-05,647.469211,672.7704906
6249690094,78,0,9,0.0125,0.00544,3.82E-05,0,672.7704906
515042969,18,2,0,0.01562,0.01553,0.0002155,2656.589643,672.7704906
515042969,18,2,0,0.01562,0.01553,0.0002155,2656.589643,672.7704906
515042969,18,2,0,0.01562,0.01553,0.0002155,2656.589643,672.7704906
515042969,18,2,0,0.01562,0.01553,0.0002155,2656.589643,672.7704906
515042969,18,2,0,0.01562,0.01553,0.0002155,2656.589643,672.7704906
2902878525,14,2,11,0.0531,0.0127,0.001242,0,672.7704906
6251722714,112,0,2,0.02499,0.02545,0.0003862,1423.337573,672.7704906
6218406404,69,2,0,0.04065,0.02069,3.82E-05,647.469244,672.7704906
6218406404,3293,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
6206867004,24,1,9,0.06873,0.07556,0.0001431,0,672.7704906
6251982423,842,0,2,0.02499,0.03339,0.0003862,4950.309626,672.7704906
6126024940,0,1,1,0.01874,0.001987,9.54E-06,0,672.7704906
5715747784,21,2,0,0.01874,0.01416,0.0007238,0,672.7704906
6133391745,58,2,1,0.09692,0.01825,0.001791,0,672.7704906
4974636262,187,3,9,0.03125,0.01553,5.63E-05,0,672.7704906
6221861800,5295,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251938667,214,0,0,0.03125,0.003109,0.0003862,4205.531947,672.7704906
6221861800,2151,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251812952,1965,0,2,0.02499,0.07959,0.0003862,4599.762057,672.7704906
6218406404,78,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
5494054149,139,0,0,0.0125,0.006218,5.72E-05,0,672.7704906
6251849958,387,0,2,0.02499,0.03339,0.0003862,2639.241753,672.7704906
4047561214,31,3,9,0.01407,0.003731,0.0001068,0,672.7704906
6251674199,650,0,2,0.02499,0.03339,0.0003862,760.949816,672.7704906
6247759188,388,1,2,0.125,0.05566,0.0001926,0,672.7704906
6251712256,589,0,2,0.02499,0.03339,0.0003862,1372.984065,672.7704906
6251849958,766,0,2,0.02499,0.03339,0.0003862,2639.242132,672.7704906
6251941721,389,0,2,0.02499,0.03339,0.0003862,4223.090719,672.7704906
3695027940,52,3,9,0.1868,0.03009,0.0009146,0,672.7704906
6251726235,1194,0,2,0.02499,0.02545,0.0003862,1437.04976,672.7704906
4665617026,105,2,9,0.08435,0.07642,0.0003862,0,672.7704906
5950686756,43,2,8,0.01874,0.007301,9.44E-05,0,672.7704906
6218706548,99,3,1,0.0625,0.0636,3.82E-05,0,672.7704906
6184967426,54,3,10,0.0625,0.0636,1.91E-05,0,672.7704906
4665712499,103,3,9,0.08496,0.07642,0.0003862,0,672.7704906
6238843875,14,1,9,0.03125,0.02795,0.0001926,0,672.7704906
6251877189,181,0,0,0.03375,0.002937,7.63E-06,3073.942848,672.7704906
5546501684,69,3,1,0.0625,0.06677,1.91E-05,0,672.7704906
6250245734,3030,0,2,0.0625,0.1184,0.001158,0,672.7704906
515042969,14,2,0,0.01562,0.01553,0.0002155,5507.933023,672.7704906
515042969,14,2,0,0.01562,0.01553,0.0002155,5507.933023,672.7704906
515042969,14,2,0,0.01562,0.01553,0.0002155,5507.933023,672.7704906
6251941721,561,0,2,0.02499,0.03339,0.0003862,4223.091063,672.7704906
6250257820,3805,0,2,0.0625,0.1592,0.001158,0,672.7704906
6221861800,13254,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6218406404,4550,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
5780432824,1,3,9,0.09998,0.09937,0.0004196,0,672.7704906
6250245734,346,0,2,0.0625,0.1184,0.001158,0,672.7704906
6238340468,2600,1,0,0.0625,0.03961,3.82E-05,0,672.7704906
6251712256,345,0,2,0.02499,0.03339,0.0003862,1372.983821,672.7704906
5960925264,90,3,9,0.125,0.03339,0.0003862,0,672.7704906
5950686756,215,2,8,0.01874,0.007301,9.44E-05,0,672.7704906
6176871439,977,2,1,0.0625,0.05316,0.000308,0,672.7704906
6186409027,157,3,9,0.006248,0.1465,0.0003633,0,672.7704906
6251722714,866,0,2,0.02499,0.02545,0.0003862,1423.338327,672.7704906
6221861800,17112,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6221861800,15000,0,0,0.0125,0.0159,0.0004044,2243.859334,672.7704906
4974639809,76,3,9,0.03125,0.01553,1.53E-05,0,672.7704906
6133390513,387,2,1,0.0075,0.01012,0.0001183,0,672.7704906
6176871439,1040,2,1,0.0625,0.05316,0.000308,0,672.7704906
6221861800,10501,0,0,0.0125,0.0159,0.0004044,0,672.7704906
4476805516,309,3,9,0.01938,0.004974,9.06E-05,0,672.7704906
6251812952,1775,0,2,0.02499,0.07959,0.0003862,2199.346604,672.7704906
6251882848,973,0,2,0.02499,0.03339,0.0003862,3238.165696,672.7704906
6239415937,7,1,9,0.003124,0.004662,7.63E-06,0,672.7704906
6250421523,8,0,1,0.125,0.04773,0.0002699,0,672.7704906
6133391745,96,2,1,0.09692,0.01825,0.001791,0,672.7704906
6225099547,589,2,2,0.03064,0.01317,0.0001554,0,672.7704906
5402488769,2562,1,0,0.0006247,0.003883,2.10E-05,0,672.7704906
5129549444,1,2,1,0.006248,0.01553,3.82E-05,0,672.7704906
6221861800,14363,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6225099547,3434,2,2,0.03064,0.01317,0.0001554,0,672.7704906
5921809619,93,0,0,0.006248,0.002331,0.0003862,0,672.7704906
6176858948,1121,2,1,0.0625,0.05316,0.000308,0,672.7704906
6251795690,445,0,2,0.02499,0.03339,0.0003862,2149.856889,672.7704906
6249461800,8,1,2,0.07812,0.04773,0.0003862,0,672.7704906
6225099547,672,2,2,0.03064,0.01317,0.0001554,0,672.7704906
6221861800,378,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6252011001,39,0,2,0.03125,0.007767,2.86E-05,5322.567281,672.7704906
6251866953,32,0,2,0.02499,0.03339,0.0003862,2851.444509,672.7704906
6251725155,202,0,2,0.02499,0.02545,0.0003862,1437.050909,672.7704906
6221861800,8192,0,0,0.0125,0.0159,0.0004044,2241.467309,672.7704906
6251849958,154,0,2,0.02499,0.03339,0.0003862,2639.24152,672.7704906
6221861800,8660,0,0,0.0125,0.0159,0.0004044,2242.916076,672.7704906
4028922835,888,2,11,0.0625,0.01981,9.63E-05,0,672.7704906
1409698667,9,3,9,0.1062,0.06677,0.0008221,0,672.7704906
6250345153,930,0,0,0.06873,0.01193,0.0001154,2237.734314,672.7704906
6251726235,761,0,2,0.02499,0.02545,0.0003862,1437.049327,672.7704906
6251687275,72,0,2,0.02499,0.03339,0.0003862,870.116801,672.7704906
6251969145,677,0,2,0.02499,0.03339,0.0003862,4839.388411,672.7704906
6225099547,2535,2,2,0.03064,0.01317,0.0001554,0,672.7704906
4665891113,871,3,9,0.06189,0.03821,0.0003862,0,672.7704906
6251904229,227,0,2,0.02499,0.03339,0.0003862,3549.873184,1719.975437
4665892165,484,3,9,0.125,0.07642,0.0003862,0,672.7704906
6251787910,327,0,2,0.02499,0.03339,0.0003862,2140.22157,672.7704906
6251784165,82,1,2,0.09998,0.02069,3.82E-05,2170.341897,672.7704906
6251795690,508,0,2,0.02499,0.03339,0.0003862,2149.856952,672.7704906
2902878580,910,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
4665892165,371,3,9,0.125,0.07642,0.0003862,0,672.7704906
4665903885,64,2,9,0.0625,0.03821,0.0003862,0,672.7704906
515042969,2,2,0,0.01562,0.01553,0.0002155,1807.802787,672.7704906
515042969,2,2,0,0.01562,0.01553,0.0002155,1807.802787,672.7704906
515042969,2,2,0,0.01562,0.01553,0.0002155,1807.802787,672.7704906
515042969,2,2,0,0.01562,0.01553,0.0002155,1807.802787,672.7704906
515042969,2,2,0,0.01562,0.01553,0.0002155,1807.802787,672.7704906
6251982423,470,0,2,0.02499,0.03339,0.0003862,4950.309254,672.7704906
5517023853,0,2,8,0.0625,0.004776,3.82E-05,0,672.7704906
6251753305,835,0,2,0.02499,0.03339,0.0003862,1599.232873,672.7704906
5352952734,4,3,9,0.0625,0.05316,0.000308,0,672.7704906
6250345153,258,0,0,0.06873,0.01193,0.0001154,0,672.7704906
6251927537,4,1,2,0.09998,0.02069,3.82E-05,3986.760249,672.7704906
6251726235,488,0,2,0.02499,0.02545,0.0003862,1437.049054,672.7704906
6251812952,2010,0,2,0.02499,0.07959,0.0003862,2199.347074,672.7704906
6127640187,1,1,9,0.03125,0.009323,2.67E-05,0,672.7704906
2437926070,122,3,9,0.03125,0.04962,0.0003166,0,672.7704906
5950955866,209,2,0,0.06567,0.09778,9.06E-05,0,672.7704906
6176871439,374,2,1,0.0625,0.05316,0.000308,0,672.7704906
6221861800,5878,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6186120532,184,2,9,0.006248,0.1323,0.0003281,0,672.7704906
6221861800,18967,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6225099547,961,2,2,0.03064,0.01317,0.0001554,0,672.7704906
6251882848,815,0,2,0.02499,0.03339,0.0003862,3238.165538,672.7704906
2902878580,1588,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
6250345153,672,0,0,0.06873,0.01193,0.0001154,2235.281834,672.7704906
6251726235,1339,0,2,0.02499,0.02545,0.0003862,1437.049905,672.7704906
6251687275,363,0,2,0.02499,0.03339,0.0003862,870.117383,672.7704906
5402488769,379,1,0,0.0006247,0.003883,2.10E-05,0,672.7704906
2902878580,540,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
6221861800,4100,0,0,0.0125,0.0159,0.0004044,0,672.7704906
4811385025,111,3,9,0.0813,0.07141,0.0006018,0,672.7704906
5664371117,972,0,0,0.006248,0.0007772,9.54E-07,0,672.7704906
6238340468,83,1,0,0.0625,0.03961,3.82E-05,0,672.7704906
6186409027,61,3,9,0.006248,0.1465,0.0003633,0,672.7704906
6221861800,6806,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6250245734,696,0,2,0.0625,0.1184,0.001158,0,672.7704906
6176871439,851,2,1,0.0625,0.05316,0.000308,0,672.7704906
6250023935,183,1,2,0.02539,0.02704,0.0005789,0,672.7704906
6251726235,829,0,2,0.02499,0.02545,0.0003862,1437.049395,672.7704906
6252011634,43,0,2,0.006248,0.01358,7.53E-05,5334.31284,672.7704906
6251672941,772,0,2,0.02499,0.03339,0.0003862,757.956613,672.7704906
4665891113,697,3,9,0.06189,0.03821,0.0003862,0,672.7704906
4476805516,256,3,9,0.01938,0.004974,9.06E-05,0,672.7704906
6221861800,5044,0,0,0.0125,0.0159,0.0004044,2549.329314,672.7704906
6251921741,519,0,2,0.02499,0.03339,0.0003862,3938.009208,672.7704906
6221861800,369,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251921741,511,0,2,0.02499,0.03339,0.0003862,3938.0092,672.7704906
6251849958,617,0,2,0.02499,0.03339,0.0003862,2639.241983,672.7704906
5567180387,127,0,0,0.05627,0.0318,0.000309,0,672.7704906
6221861800,1667,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251539840,135,0,2,0.02499,0.02545,0.0003862,0,672.7704906
4962231272,48,2,9,0.02188,0.003883,7.63E-06,0,672.7704906
6238340468,646,1,0,0.0625,0.03961,3.82E-05,0,672.7704906
6225099547,2887,2,2,0.03064,0.01317,0.0001554,0,672.7704906
6251899333,774,0,2,0.02499,0.03339,0.0003862,3525.97872,672.7704906
6238340468,42,1,0,0.0625,0.03961,3.82E-05,0,672.7704906
3418442,6,3,9,0,0,0,0,672.7704906
6231386746,38,3,9,0.1313,0.1115,0.0002108,0,672.7704906
6251933641,666,0,2,0.02499,0.02545,0.0003862,4186.660653,672.7704906
6218406404,414,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
2024770216,9,3,9,0.0625,0.006218,3.82E-05,0,672.7704906
6219557576,167,0,0,0.03125,0.006836,1.91E-05,0,672.7704906
6221861800,7183,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6221861800,18809,0,0,0.0125,0.0159,0.0004044,0,672.7704906
5456984290,189,3,9,0.2219,0.2163,0.0005064,0,672.7704906
6221861800,1950,0,0,0.0125,0.0159,0.0004044,0,672.7704906
437863939,0,2,9,0.0125,0.002331,0.0003862,0,672.7704906
6176858948,1337,2,1,0.0625,0.05316,0.000308,0,672.7704906
6251699911,25,0,0,0.0125,0.01553,0.0003767,1107.986307,672.7704906
5286020325,0,0,1,0.0625,0.006218,3.82E-05,0,672.7704906
6251723929,642,0,2,0.02499,0.02545,0.0003862,1423.339183,672.7704906
6251726235,724,0,2,0.02499,0.02545,0.0003862,1437.04929,672.7704906
3931543641,119,2,1,0.01874,0.01103,0,0,672.7704906
5351575862,189,2,9,0.004997,0.006836,3.43E-05,0,672.7704906
6176114691,25,3,9,0.125,0.1387,0.0001926,0,672.7704906
6218406404,3260,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
5402488769,2521,1,0,0.0006247,0.003883,2.10E-05,0,672.7704906
6235309664,2,1,9,0.01874,0.006218,3.82E-05,0,672.7704906
6251933641,346,0,2,0.02499,0.02545,0.0003862,4186.660333,672.7704906
4665712499,1015,3,9,0.08496,0.07642,0.0003862,0,672.7704906
3996125377,91,3,9,0.003124,0.002796,3.43E-05,0,672.7704906
6186409027,40,3,9,0.006248,0.1465,0.0003633,0,672.7704906
6252016029,2,0,2,0.006248,0.01199,7.53E-05,5475.300635,672.7704906
6251941721,127,0,2,0.02499,0.03339,0.0003862,4223.090195,672.7704906
6251725155,273,0,2,0.02499,0.02545,0.0003862,1437.05098,672.7704906
6225099547,2244,2,2,0.03064,0.01317,0.0001554,0,672.7704906
4974637317,295,3,9,0.0625,0.08569,0.000926,0,672.7704906
5544435560,413,2,9,0.1938,0.09546,3.82E-05,0,672.7704906
6251882848,999,0,2,0.02499,0.03339,0.0003862,3238.165722,672.7704906
6251803864,715,0,2,0.02499,0.02545,0.0003862,2175.431588,672.7704906
6251717526,662,0,2,0.02499,0.03339,0.0003862,1398.938903,672.7704906
6221861800,1591,0,0,0.0125,0.0159,0.0004044,2229.685355,672.7704906
4476805516,808,3,9,0.01938,0.004974,9.06E-05,0,672.7704906
6250245734,3837,0,2,0.0625,0.1184,0.001158,0,672.7704906
6251414911,1095,0,1,0.0625,0.0318,0.0001926,0,672.7704906
6221861800,14311,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6221861800,16996,0,0,0.0125,0.0159,0.0004044,2224.227201,672.7704906
6251726235,233,0,2,0.02499,0.02545,0.0003862,1437.048799,672.7704906
6221861800,2072,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6221861800,4466,0,0,0.1562,0.1399,0.0001926,0,672.7704906
6218406404,4555,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
5988696749,41,3,9,0.07812,0.03815,0.0006247,0,672.7704906
4857081234,197,2,2,0.0625,0.04773,0.0001736,0,672.7704906
6183750753,63,1,0,0.125,0.03339,1.91E-05,0,672.7704906
6250245734,639,0,2,0.0625,0.1184,0.001158,0,672.7704906
6246645461,19,0,9,0.03125,0.008621,1.91E-05,0,672.7704906
2902878525,627,2,11,0.0531,0.0127,0.001242,0,672.7704906
3931543641,203,2,1,0.01874,0.01103,0,0,672.7704906
6251951306,442,0,2,0.02499,0.03339,0.0003862,4365.068193,672.7704906
6250257820,872,0,2,0.0625,0.1592,0.001158,0,672.7704906
5961337568,12,2,9,0.0625,0.01709,4.10E-05,0,672.7704906
6127606139,2,1,9,0.006248,0.002331,1.14E-05,0,672.7704906
6251457376,7,2,0,0.125,0.07959,5.44E-05,0,672.7704906
6238837081,174,1,9,0.03125,0.02795,0.0001926,0,672.7704906
5456984268,3,3,9,0.1875,0.1543,0.001095,0,672.7704906
6186409254,401,3,9,0.0125,0.01901,5.53E-05,0,672.7704906
6221861800,11915,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6219557576,394,0,0,0.03125,0.006836,1.91E-05,0,672.7704906
6250257820,588,0,2,0.0625,0.1592,0.001158,0,672.7704906
6218406404,113,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
6221861800,13727,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251899333,917,0,2,0.02499,0.03339,0.0003862,3525.978863,672.7704906
6221861800,18877,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251277720,1790,0,1,0.0625,0.0318,0.0002699,0,672.7704906
6250420492,532,0,1,0.25,0.0636,0.0001926,0,672.7704906
6176858948,1297,2,1,0.0625,0.05316,0.000308,0,672.7704906
6218406404,3235,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
4665712499,1194,3,9,0.08496,0.07642,0.0003862,0,672.7704906
6225099547,2588,2,2,0.03064,0.01317,0.0001554,0,672.7704906
5007608657,3,3,9,0.03625,0.01041,9.06E-05,0,672.7704906
6251933641,141,0,2,0.02499,0.02545,0.0003862,4186.660128,672.7704906
6250257820,1198,0,2,0.0625,0.1592,0.001158,0,672.7704906
6250257820,2113,0,2,0.0625,0.1592,0.001158,0,672.7704906
4672894572,188,3,9,0.1125,0.06384,6.96E-05,0,672.7704906
2153691877,2,2,9,0.05939,0.02069,8.11E-05,0,672.7704906
4974641577,162,3,9,0.1875,0.05707,0.0009251,0,672.7704906
6251784940,1526,0,2,0.02499,0.02545,0.0003862,2135.465927,672.7704906
6223149153,0,3,9,0.01562,0.01401,0.0003862,0,672.7704906
